Type,Region,Price,Distance_from_CBD,Rooms,Bathroom,Car_Spot,Schooling_Facilities
2,0,1018000.0,16.7,3,2.0,0.0,202.0
2,0,1250000.0,16.7,3,2.0,0.0,202.0
0,0,2202000.0,16.7,5,3.0,2.0,202.0
0,0,1605000.0,16.7,3,2.0,2.0,202.0
0,0,1600000.0,16.7,3,2.0,2.0,202.0
0,0,1328800.0,16.7,4,2.0,2.0,202.0
0,2,1000000.0,11.2,3,1.0,2.0,239.0
0,2,1030000.0,11.2,4,2.0,4.0,239.0
1,2,745000.0,11.2,4,1.0,0.0,239.0
0,2,861960.0,11.2,5,2.0,4.0,239.0
0,2,1171000.0,11.2,3,1.0,2.0,239.0
0,2,611000.0,11.2,3,1.0,1.0,239.0
0,2,512000.0,11.2,2,1.0,2.0,239.0
1,2,530000.0,11.2,2,1.0,0.0,239.0
0,2,750000.0,16.1,3,2.0,2.0,239.0
0,2,743000.0,16.1,3,1.0,1.0,239.0
2,2,500000.0,16.1,2,1.0,0.0,239.0
0,2,1221000.0,16.1,4,2.0,2.0,239.0
0,2,905000.0,16.1,3,2.0,2.0,239.0
0,2,715000.0,20.4,3,2.0,2.0,239.0
0,2,1210000.0,20.4,4,2.0,2.0,239.0
0,2,1020000.0,20.4,5,2.0,2.0,239.0
1,2,716000.0,11.2,3,1.0,0.0,239.0
0,5,940000.0,13.8,2,2.0,0.0,191.0
0,5,2290000.0,13.8,5,2.0,4.0,191.0
0,5,2290000.0,13.8,3,2.0,2.0,191.0
2,5,1081000.0,13.8,2,2.0,0.0,191.0
0,5,1900000.0,13.8,4,2.0,2.0,191.0
0,5,2290000.0,13.8,4,2.0,3.0,191.0
1,5,1320000.0,13.8,4,2.0,0.0,191.0
2,5,491000.0,13.8,2,2.0,0.0,191.0
2,5,607000.0,5.3,2,2.0,0.0,191.0
2,5,330000.0,5.3,1,2.0,0.0,191.0
0,5,2290000.0,5.3,4,2.0,2.0,191.0
1,5,1500000.0,5.3,3,2.0,0.0,191.0
0,5,2290000.0,6.2,5,3.0,2.0,191.0
0,5,2290000.0,6.2,4,1.0,2.0,191.0
0,5,1870000.0,6.2,3,2.0,2.0,191.0
2,5,580000.0,6.2,2,2.0,0.0,191.0
0,3,726000.0,25.4,4,2.0,2.0,119.0
0,0,820000.0,21.3,5,3.0,2.0,202.0
0,0,991000.0,21.3,3,2.0,2.0,202.0
0,0,830000.0,21.3,3,2.0,2.0,202.0
0,0,1540000.0,8.9,4,2.0,5.0,202.0
2,0,770000.0,8.9,3,2.0,0.0,202.0
0,0,705000.0,8.8,3,1.0,2.0,202.0
2,0,660500.0,8.8,3,2.0,0.0,202.0
0,0,710000.0,8.8,3,2.0,0.0,202.0
0,0,645000.0,8.8,4,2.0,0.0,202.0
0,5,1325000.0,16.0,3,2.0,1.0,191.0
0,5,1200000.0,16.0,3,1.0,2.0,191.0
2,5,655000.0,16.0,2,2.0,0.0,191.0
0,6,680000.0,18.0,5,3.0,2.0,229.0
0,6,645000.0,18.4,3,2.0,2.0,229.0
0,6,693000.0,18.4,4,2.0,2.0,229.0
0,6,660000.0,18.4,3,1.0,2.0,229.0
0,6,595000.0,18.4,4,1.0,4.0,229.0
0,0,1611000.0,7.8,3,1.0,2.0,202.0
2,0,620000.0,7.8,2,2.0,0.0,202.0
0,0,1940000.0,7.8,5,2.0,2.0,202.0
0,0,2290000.0,7.8,2,1.0,1.0,202.0
0,2,605000.0,14.0,3,1.0,0.0,239.0
2,6,500000.0,14.0,3,1.0,0.0,229.0
0,6,625000.0,14.0,4,2.0,3.0,229.0
0,6,685000.0,14.5,5,2.0,2.0,229.0
0,6,730000.0,11.7,3,2.0,1.0,229.0
0,6,855000.0,11.7,4,2.0,5.0,229.0
0,6,799000.0,10.4,4,2.0,4.0,229.0
2,2,300000.0,3.4,1,1.0,0.0,239.0
1,2,1170000.0,3.4,3,2.0,2.0,239.0
0,2,939000.0,3.4,4,2.0,1.0,239.0
2,2,490000.0,3.4,2,1.0,0.0,239.0
0,5,2290000.0,5.4,4,3.0,3.0,191.0
2,5,605000.0,5.4,2,2.0,0.0,191.0
1,5,820000.0,5.4,2,2.0,0.0,191.0
0,5,1625000.0,5.4,3,2.0,2.0,191.0
0,5,2290000.0,5.4,3,3.5,2.0,191.0
0,5,1100000.0,5.4,3,2.0,0.0,191.0
2,5,680000.0,5.4,2,1.0,2.0,191.0
0,5,1880000.0,7.3,4,1.0,1.0,191.0
0,4,675000.0,25.2,3,1.0,1.0,185.0
0,2,794000.0,12.1,5,2.0,3.0,239.0
0,2,809000.0,12.1,3,1.0,0.0,239.0
0,6,930000.0,6.4,4,1.0,1.0,229.0
2,0,646000.0,23.3,3,2.0,0.0,202.0
0,2,905000.0,16.3,4,3.0,4.0,239.0
0,2,591000.0,16.3,5,1.0,2.0,239.0
0,2,663500.0,16.3,4,1.0,2.0,239.0
0,0,985000.0,14.6,3,1.0,2.0,202.0
2,2,780000.0,12.7,3,1.0,0.0,239.0
0,2,756000.0,12.7,3,1.0,0.0,239.0
1,6,606000.0,6.4,2,1.0,0.0,229.0
0,6,802000.0,6.4,3,2.0,2.0,229.0
0,5,2290000.0,5.9,3,2.0,3.0,191.0
0,5,2290000.0,5.9,4,2.0,4.0,191.0
0,5,2290000.0,5.9,4,3.0,2.0,191.0
2,5,610000.0,5.9,2,2.0,0.0,191.0
2,5,580000.0,5.9,2,2.0,0.0,191.0
0,5,1235000.0,8.4,2,1.0,1.0,191.0
0,5,1735000.0,8.4,3,2.0,2.0,191.0
0,5,1200000.0,8.4,3,1.0,3.0,191.0
0,5,1880000.0,8.4,4,1.0,2.0,191.0
0,6,1725000.0,4.3,5,2.0,2.0,229.0
0,6,1700000.0,4.3,5,3.0,5.0,229.0
0,6,1156000.0,4.3,4,2.0,2.0,229.0
1,6,800000.0,4.3,3,2.0,2.0,229.0
0,6,1000000.0,4.3,3,2.0,2.0,229.0
2,5,675500.0,11.4,2,2.0,0.0,191.0
0,5,1600000.0,11.4,3,1.0,1.0,191.0
2,5,675000.0,11.4,2,2.0,0.0,191.0
1,2,347500.0,17.4,3,1.0,0.0,239.0
2,2,844000.0,0.0,2,1.0,0.0,239.0
0,3,416000.0,25.4,3,1.0,2.0,119.0
0,4,1460000.0,20.0,4,3.0,2.0,185.0
0,4,1350000.0,20.0,4,2.0,0.0,185.0
0,2,667000.0,25.4,4,1.0,0.0,239.0
0,2,617500.0,25.4,4,1.0,0.0,239.0
0,2,700000.0,17.9,4,1.0,0.0,239.0
0,2,645000.0,17.9,3,1.0,0.0,239.0
0,2,749000.0,17.9,4,1.0,0.0,239.0
0,2,487500.0,17.9,3,1.0,0.0,239.0
0,2,690000.0,17.9,3,1.0,0.0,239.0
0,2,750000.0,17.9,4,1.0,0.0,239.0
0,2,550000.0,17.9,3,1.0,0.0,239.0
0,0,1080000.0,17.2,3,2.0,0.0,202.0
2,0,635000.0,17.2,3,2.0,0.0,202.0
0,0,1120000.0,17.2,3,2.0,0.0,202.0
2,0,830000.0,17.2,3,2.0,0.0,202.0
0,0,1825000.0,17.2,5,2.0,0.0,202.0
0,0,2150000.0,17.2,4,2.0,0.0,202.0
0,0,880000.0,10.2,2,2.0,0.0,202.0
0,0,925000.0,16.2,3,2.0,0.0,202.0
0,6,1000000.0,6.2,3,1.0,0.0,229.0
2,6,353000.0,6.2,1,1.0,0.0,229.0
0,6,2290000.0,6.2,5,1.0,0.0,229.0
2,6,370000.0,6.2,1,1.0,0.0,229.0
2,6,456000.0,6.2,2,1.0,0.0,229.0
0,6,1522000.0,6.2,3,1.0,0.0,229.0
0,5,1315000.0,14.3,3,2.0,0.0,191.0
1,5,1254500.0,14.3,3,2.0,0.0,191.0
1,5,885000.0,14.3,3,2.0,0.0,191.0
2,5,417000.0,14.3,2,2.0,0.0,191.0
1,5,1005000.0,14.3,3,2.0,0.0,191.0
1,5,850000.0,14.3,3,2.0,0.0,191.0
0,1,830000.0,25.4,5,2.0,0.0,119.0
0,1,737000.0,25.4,3,2.0,0.0,119.0
0,1,645000.0,25.4,3,2.0,0.0,119.0
1,4,722000.0,21.5,3,2.0,0.0,185.0
0,4,1035000.0,21.5,2,2.0,0.0,185.0
0,0,1750000.0,14.2,5,2.0,0.0,202.0
2,0,806500.0,14.2,2,2.0,0.0,202.0
0,0,1461500.0,14.2,4,2.0,0.0,202.0
0,0,1411000.0,14.2,3,2.0,0.0,202.0
0,0,1648000.0,14.2,3,2.0,0.0,202.0
0,0,2200000.0,14.2,5,2.0,0.0,202.0
0,0,1350000.0,14.2,5,2.0,0.0,202.0
0,0,1831000.0,14.2,3,2.0,0.0,202.0
0,4,917000.0,18.8,4,2.0,0.0,185.0
0,4,1150000.0,18.8,5,2.0,0.0,185.0
0,4,1061000.0,18.8,4,2.0,0.0,185.0
0,4,2290000.0,18.8,5,2.0,0.0,185.0
0,4,860000.0,18.8,3,2.0,0.0,185.0
0,4,1193000.0,18.8,4,2.0,0.0,185.0
0,5,1581000.0,10.1,4,2.0,0.0,191.0
0,3,717500.0,25.4,4,2.0,0.0,119.0
0,6,1245000.0,6.2,3,1.0,0.0,229.0
0,6,976000.0,6.2,3,1.0,0.0,229.0
1,6,945000.0,10.4,3,1.0,0.0,229.0
0,4,670000.0,22.7,3,2.0,0.0,185.0
2,4,571000.0,22.7,3,2.0,0.0,185.0
0,4,760000.0,22.7,3,2.0,0.0,185.0
0,4,570000.0,22.7,2,2.0,0.0,185.0
0,4,725000.0,22.7,5,2.0,0.0,185.0
2,2,485000.0,1.8,2,1.0,0.0,239.0
0,0,1550000.0,21.1,3,2.0,0.0,202.0
0,0,720000.0,21.1,3,2.0,0.0,202.0
0,2,1122000.0,5.3,2,1.0,0.0,239.0
0,2,1190000.0,5.3,2,1.0,0.0,239.0
0,2,1225000.0,5.3,3,1.0,0.0,239.0
1,2,700000.0,5.3,2,1.0,0.0,239.0
0,2,1200000.0,5.3,3,1.0,0.0,239.0
0,2,1406000.0,5.3,4,1.0,0.0,239.0
1,2,810000.0,5.3,2,1.0,0.0,239.0
0,2,1710000.0,5.3,3,1.0,0.0,239.0
0,0,879000.0,15.4,2,2.0,0.0,202.0
0,0,1330000.0,15.4,4,2.0,0.0,202.0
1,0,861080.0,15.4,3,2.0,0.0,202.0
0,2,1100000.0,11.2,4,1.0,0.0,239.0
0,5,950000.0,12.3,3,2.0,0.0,191.0
0,5,615000.0,12.3,4,2.0,0.0,191.0
0,5,1150000.0,12.3,3,2.0,0.0,191.0
1,5,870000.0,12.3,4,2.0,0.0,191.0
2,5,284000.0,11.4,1,2.0,0.0,191.0
0,5,950000.0,11.4,2,2.0,0.0,191.0
0,1,525500.0,25.4,4,2.0,0.0,119.0
1,4,960000.0,21.5,3,2.0,0.0,185.0
0,2,1000000.0,8.5,4,1.0,0.0,239.0
0,2,840000.0,8.5,4,1.0,0.0,239.0
1,2,812500.0,8.5,3,1.0,0.0,239.0
2,2,605000.0,8.5,3,1.0,0.0,239.0
0,4,760000.0,25.4,3,2.0,0.0,185.0
0,6,587000.0,23.8,3,1.0,0.0,229.0
0,6,657700.0,14.7,3,1.0,0.0,229.0
0,6,580000.0,14.7,4,1.0,0.0,229.0
0,6,721000.0,14.7,3,1.0,0.0,229.0
0,6,789650.0,14.7,5,1.0,0.0,229.0
2,5,2290000.0,3.5,2,2.0,0.0,191.0
0,5,1450000.0,3.5,2,2.0,0.0,191.0
2,5,600000.0,3.5,2,2.0,0.0,191.0
2,5,610000.0,3.5,1,2.0,0.0,191.0
2,5,400000.0,3.5,1,2.0,0.0,191.0
0,5,1753000.0,3.5,3,2.0,0.0,191.0
0,5,1852500.0,4.6,3,2.0,0.0,191.0
2,5,482000.0,4.6,2,2.0,0.0,191.0
2,5,427000.0,4.6,1,2.0,0.0,191.0
0,5,1400000.0,4.6,3,2.0,0.0,191.0
0,2,800000.0,8.4,4,1.0,0.0,239.0
2,2,515000.0,8.4,2,1.0,0.0,239.0
0,2,967500.0,8.4,3,1.0,0.0,239.0
0,2,1265000.0,8.4,4,1.0,0.0,239.0
0,0,1630000.0,18.0,4,2.0,0.0,202.0
0,2,777500.0,12.0,3,1.0,0.0,239.0
0,2,780000.0,12.0,3,1.0,0.0,239.0
2,2,680000.0,12.0,3,1.0,0.0,239.0
0,2,883000.0,12.0,3,1.0,0.0,239.0
0,2,645000.0,12.0,3,1.0,0.0,239.0
2,2,645000.0,12.0,3,1.0,0.0,239.0
0,2,740000.0,12.0,3,1.0,0.0,239.0
0,2,690000.0,12.0,4,1.0,0.0,239.0
0,2,876000.0,12.0,3,1.0,0.0,239.0
2,2,701000.0,12.0,3,1.0,0.0,239.0
2,2,1125000.0,2.4,3,1.0,0.0,239.0
0,2,1280000.0,2.4,3,1.0,0.0,239.0
0,2,1391000.0,2.4,2,1.0,0.0,239.0
0,2,1100000.0,2.4,2,1.0,0.0,239.0
0,2,2080000.0,2.4,4,1.0,0.0,239.0
0,2,1339000.0,2.4,2,1.0,0.0,239.0
2,2,500000.0,2.4,1,1.0,0.0,239.0
2,2,455000.0,2.4,1,1.0,0.0,239.0
2,2,692500.0,2.4,2,1.0,0.0,239.0
2,2,670000.0,2.4,3,1.0,0.0,239.0
0,0,1185000.0,19.9,4,2.0,0.0,202.0
0,0,845000.0,19.9,3,2.0,0.0,202.0
0,0,1025000.0,19.9,4,2.0,0.0,202.0
0,0,1480000.0,8.9,4,2.0,0.0,202.0
0,0,1175000.0,8.9,4,2.0,0.0,202.0
2,0,763000.0,8.9,2,2.0,0.0,202.0
0,4,740000.0,23.5,5,2.0,0.0,185.0
0,4,1131000.0,23.5,4,2.0,0.0,185.0
0,2,672000.0,20.6,4,1.0,0.0,239.0
0,2,590000.0,20.6,4,1.0,0.0,239.0
1,5,1064000.0,15.2,3,2.0,0.0,191.0
2,5,430000.0,15.2,2,2.0,0.0,191.0
0,5,1140000.0,15.2,2,2.0,0.0,191.0
1,5,830000.0,15.2,2,2.0,0.0,191.0
0,5,1675000.0,15.2,3,2.0,0.0,191.0
2,5,790000.0,15.2,2,2.0,0.0,191.0
0,0,1319000.0,22.2,5,2.0,0.0,202.0
0,6,870000.0,11.0,4,1.0,0.0,229.0
0,6,1070000.0,5.1,3,1.0,0.0,229.0
0,6,905000.0,5.1,2,1.0,0.0,229.0
0,6,1000000.0,5.1,2,1.0,0.0,229.0
0,5,1820000.0,1.9,3,2.0,0.0,191.0
0,5,1950000.0,1.9,3,2.0,0.0,191.0
2,5,600000.0,1.9,2,2.0,0.0,191.0
0,2,692000.0,20.5,4,1.0,0.0,239.0
0,2,920000.0,20.5,4,1.0,0.0,239.0
0,2,750000.0,20.5,4,1.0,0.0,239.0
0,2,662000.0,20.5,4,1.0,0.0,239.0
0,2,752000.0,20.5,4,1.0,0.0,239.0
0,2,572000.0,20.5,3,1.0,0.0,239.0
2,5,1950000.0,2.7,2,2.0,0.0,191.0
2,5,835000.0,2.7,2,2.0,0.0,191.0
2,5,765000.0,2.7,2,2.0,0.0,191.0
0,5,2290000.0,2.7,3,2.0,0.0,191.0
2,5,608000.0,2.7,1,2.0,0.0,191.0
0,5,1700000.0,2.7,3,2.0,0.0,191.0
2,5,860000.0,2.7,2,2.0,0.0,191.0
2,5,560000.0,2.7,1,2.0,0.0,191.0
2,6,690000.0,6.2,2,1.0,0.0,229.0
2,4,620000.0,20.8,3,2.0,0.0,185.0
0,4,697000.0,20.8,2,2.0,0.0,185.0
2,4,700000.0,20.8,3,2.0,0.0,185.0
2,4,635000.0,20.8,3,2.0,0.0,185.0
0,4,810000.0,22.2,4,2.0,0.0,185.0
0,6,595000.0,14.0,3,1.0,0.0,229.0
0,6,706000.0,14.0,3,1.0,0.0,229.0
0,5,1850000.0,5.0,3,2.0,0.0,191.0
0,5,1551000.0,5.0,3,2.0,0.0,191.0
2,5,975000.0,5.0,2,2.0,0.0,191.0
0,5,1535000.0,5.0,3,2.0,0.0,191.0
2,6,825000.0,8.2,3,1.0,0.0,229.0
0,6,1310000.0,8.2,4,1.0,0.0,229.0
0,6,1075000.0,8.2,4,1.0,0.0,229.0
0,6,541000.0,25.4,3,1.0,0.0,229.0
0,6,660000.0,25.4,4,1.0,0.0,229.0
0,6,465000.0,25.4,3,1.0,0.0,229.0
0,6,580000.0,25.4,5,1.0,0.0,229.0
0,6,520000.0,25.4,3,1.0,0.0,229.0
0,6,437000.0,25.4,3,1.0,0.0,229.0
0,6,415000.0,25.4,3,1.0,0.0,229.0
0,6,585000.0,25.4,4,1.0,0.0,229.0
0,6,593000.0,25.4,3,1.0,0.0,229.0
0,6,623000.0,25.4,4,1.0,0.0,229.0
0,6,560000.0,25.4,2,1.0,0.0,229.0
0,6,650000.0,10.5,3,1.0,0.0,229.0
0,6,785000.0,10.5,2,1.0,0.0,229.0
0,6,1254000.0,10.5,4,1.0,0.0,229.0
0,6,780000.0,10.5,3,1.0,0.0,229.0
0,6,1100000.0,10.5,4,1.0,0.0,229.0
0,6,1145000.0,10.5,3,1.0,0.0,229.0
0,6,662000.0,10.5,3,1.0,0.0,229.0
0,6,990000.0,10.5,4,1.0,0.0,229.0
0,6,750000.0,10.5,3,1.0,0.0,229.0
0,6,637000.0,10.5,3,1.0,0.0,229.0
0,6,495000.0,10.5,3,1.0,0.0,229.0
0,6,1315000.0,10.5,4,1.0,0.0,229.0
2,6,555000.0,10.5,3,1.0,0.0,229.0
0,6,735000.0,10.5,3,1.0,0.0,229.0
0,6,577000.0,10.5,4,1.0,0.0,229.0
0,5,1225000.0,10.2,3,2.0,0.0,191.0
0,5,2290000.0,10.2,4,2.0,0.0,191.0
0,5,1376000.0,10.2,2,2.0,0.0,191.0
0,5,2225000.0,10.2,4,2.0,0.0,191.0
0,6,682000.0,18.0,4,1.0,0.0,229.0
0,6,788000.0,18.0,4,1.0,0.0,229.0
0,6,665000.0,18.0,3,1.0,0.0,229.0
0,6,1060000.0,15.5,4,1.0,0.0,229.0
0,6,735000.0,15.5,4,1.0,0.0,229.0
0,0,1692000.0,15.5,4,2.0,0.0,202.0
0,0,1230000.0,15.5,4,2.0,0.0,202.0
1,0,850000.0,12.4,3,2.0,0.0,202.0
1,0,960000.0,12.4,3,2.0,0.0,202.0
0,0,1005000.0,12.4,3,2.0,0.0,202.0
0,2,562000.0,15.3,4,1.0,0.0,239.0
0,2,620500.0,15.3,3,1.0,0.0,239.0
2,2,315000.0,15.3,1,1.0,0.0,239.0
0,2,735500.0,15.3,3,1.0,0.0,239.0
2,2,594000.0,7.0,2,1.0,0.0,239.0
2,2,875000.0,7.0,3,1.0,0.0,239.0
0,2,1840000.0,7.0,4,1.0,0.0,239.0
1,5,1200000.0,4.1,2,2.0,0.0,191.0
2,5,830000.0,4.1,3,2.0,0.0,191.0
2,5,2000000.0,4.1,3,2.0,0.0,191.0
2,5,731000.0,4.1,2,2.0,0.0,191.0
2,5,686000.0,4.1,2,2.0,0.0,191.0
1,5,1500000.0,4.1,3,2.0,0.0,191.0
2,0,616000.0,8.9,2,2.0,0.0,202.0
0,0,1160000.0,8.9,5,2.0,0.0,202.0
0,0,1160000.0,14.7,4,2.0,0.0,202.0
0,0,852000.0,14.7,3,2.0,0.0,202.0
0,0,1107000.0,14.7,3,2.0,0.0,202.0
0,0,988000.0,14.7,4,2.0,0.0,202.0
0,0,2200000.0,21.1,4,2.0,0.0,202.0
0,0,830000.0,19.9,4,2.0,0.0,202.0
2,2,695000.0,14.5,2,1.0,0.0,239.0
0,2,825000.0,14.5,3,1.0,0.0,239.0
0,6,521000.0,14.7,3,1.0,0.0,229.0
0,6,615000.0,14.7,3,1.0,0.0,229.0
2,6,305000.0,14.7,2,1.0,0.0,229.0
0,6,545000.0,14.7,3,1.0,0.0,229.0
0,6,480500.0,14.7,3,1.0,0.0,229.0
0,6,478000.0,14.7,3,1.0,0.0,229.0
0,6,495000.0,14.7,3,1.0,0.0,229.0
0,6,1250000.0,6.4,4,1.0,0.0,229.0
0,6,878000.0,6.4,3,1.0,0.0,229.0
0,6,952500.0,6.4,3,1.0,0.0,229.0
0,2,1700000.0,3.1,4,1.0,0.0,239.0
0,2,572000.0,16.5,3,1.0,0.0,239.0
0,2,715000.0,16.5,3,1.0,0.0,239.0
0,2,525000.0,16.5,3,1.0,0.0,239.0
0,4,1150000.0,16.7,3,2.0,0.0,185.0
0,4,1222000.0,16.7,4,2.0,0.0,185.0
0,6,591000.0,17.6,4,1.0,0.0,229.0
0,6,1600000.0,6.8,4,1.0,0.0,229.0
0,6,1615000.0,6.8,5,1.0,0.0,229.0
2,6,628000.0,6.8,2,1.0,0.0,229.0
0,6,1560000.0,6.8,6,1.0,0.0,229.0
0,5,1270000.0,4.6,4,2.0,0.0,191.0
0,5,1820000.0,4.6,3,2.0,0.0,191.0
2,5,300000.0,4.6,1,2.0,0.0,191.0
0,2,376000.0,25.4,1,1.0,0.0,239.0
0,6,516000.0,25.4,3,1.0,0.0,229.0
2,6,371000.0,25.4,3,1.0,0.0,229.0
0,6,1430000.0,6.3,5,1.0,0.0,229.0
0,6,1006000.0,6.3,3,1.0,0.0,229.0
0,6,1090000.0,6.3,3,1.0,0.0,229.0
0,6,1370000.0,6.3,3,1.0,0.0,229.0
0,6,907000.0,6.3,2,1.0,0.0,229.0
0,6,995000.0,6.3,2,1.0,0.0,229.0
0,6,1390000.0,6.3,4,1.0,0.0,229.0
0,6,830000.0,6.3,3,1.0,0.0,229.0
0,2,920000.0,3.0,2,1.0,0.0,239.0
0,6,2015000.0,7.5,3,1.0,0.0,229.0
2,6,485000.0,7.5,2,1.0,0.0,229.0
0,6,786000.0,10.4,3,1.0,0.0,229.0
1,6,780000.0,10.4,3,1.0,0.0,229.0
0,6,628000.0,10.4,2,1.0,0.0,229.0
0,6,740000.0,10.4,3,1.0,0.0,229.0
0,5,1710000.0,3.0,3,2.0,0.0,191.0
0,6,965000.0,10.5,4,1.0,0.0,229.0
0,6,746000.0,10.5,2,1.0,0.0,229.0
0,2,2290000.0,5.7,4,1.0,0.0,239.0
0,2,1870000.0,5.7,4,1.0,0.0,239.0
0,2,1965000.0,5.7,4,1.0,0.0,239.0
0,6,1650000.0,11.0,4,1.0,0.0,229.0
0,5,2290000.0,6.3,4,2.0,0.0,191.0
0,5,1851000.0,6.3,3,2.0,0.0,191.0
0,5,2290000.0,6.3,4,2.0,0.0,191.0
2,6,450000.0,4.3,2,1.0,0.0,229.0
1,5,815000.0,10.2,2,2.0,0.0,191.0
0,5,1450000.0,10.2,3,2.0,0.0,191.0
0,4,1260000.0,21.5,4,2.0,0.0,185.0
0,4,1210000.0,21.5,4,2.0,0.0,185.0
2,4,437000.0,21.5,1,2.0,0.0,185.0
0,2,1175000.0,16.5,4,1.0,0.0,239.0
0,6,1375000.0,9.5,5,1.0,0.0,229.0
0,6,860000.0,9.5,3,1.0,0.0,229.0
0,6,800000.0,9.5,3,1.0,0.0,229.0
0,6,820000.0,9.5,3,1.0,0.0,229.0
0,6,1330000.0,9.5,5,1.0,0.0,229.0
0,6,1000000.0,9.5,4,1.0,0.0,229.0
2,5,540000.0,6.4,1,2.0,0.0,191.0
2,5,1280000.0,7.9,3,2.0,0.0,191.0
0,5,1760000.0,7.9,4,2.0,0.0,191.0
0,5,1950000.0,7.9,4,2.0,0.0,191.0
0,5,1500000.0,9.7,2,2.0,0.0,191.0
0,5,1590000.0,9.7,4,2.0,0.0,191.0
0,5,1550000.0,9.7,3,2.0,0.0,191.0
0,5,2200000.0,9.7,4,2.0,0.0,191.0
2,5,1350000.0,9.7,3,2.0,0.0,191.0
0,5,2290000.0,9.7,5,2.0,0.0,191.0
1,5,1038000.0,9.7,3,2.0,0.0,191.0
2,0,590000.0,23.2,2,2.0,0.0,202.0
0,0,860000.0,23.2,4,2.0,0.0,202.0
0,0,735000.0,23.2,4,2.0,0.0,202.0
0,5,1815000.0,17.3,3,2.0,0.0,191.0
0,5,1815000.0,17.3,4,2.0,0.0,191.0
0,5,975500.0,17.3,2,2.0,0.0,191.0
0,5,1515000.0,17.3,4,2.0,0.0,191.0
0,5,1950000.0,17.3,4,2.0,0.0,191.0
0,5,1730000.0,17.3,4,2.0,0.0,191.0
0,5,1587500.0,11.4,2,2.0,0.0,191.0
2,5,665000.0,11.4,2,2.0,0.0,191.0
0,5,1215000.0,13.8,3,2.0,0.0,191.0
2,5,510000.0,13.8,2,2.0,0.0,191.0
0,5,1230000.0,13.8,3,2.0,0.0,191.0
0,5,1530000.0,13.8,3,2.0,0.0,191.0
0,5,1620000.0,13.8,3,2.0,0.0,191.0
1,5,1315000.0,13.8,4,2.0,0.0,191.0
0,5,1100000.0,13.8,3,2.0,0.0,191.0
0,5,1435000.0,13.8,4,2.0,0.0,191.0
0,5,890000.0,13.8,3,2.0,0.0,191.0
2,5,1210000.0,13.8,3,2.0,0.0,191.0
1,5,1200000.0,13.8,3,2.0,0.0,191.0
0,5,1245000.0,13.8,3,2.0,0.0,191.0
0,5,1050000.0,13.8,3,2.0,0.0,191.0
1,5,1060000.0,13.8,3,2.0,0.0,191.0
0,5,1750000.0,17.3,4,2.0,0.0,191.0
1,0,1180000.0,13.4,3,2.0,0.0,202.0
0,0,1300000.0,13.4,3,2.0,0.0,202.0
0,0,1230000.0,13.4,3,2.0,0.0,202.0
0,0,1370000.0,13.4,4,2.0,0.0,202.0
0,0,1150000.0,13.4,4,2.0,0.0,202.0
0,4,1850000.0,25.4,4,2.0,0.0,185.0
0,0,666000.0,25.0,3,2.0,0.0,202.0
0,0,805000.0,25.0,3,2.0,0.0,202.0
0,0,940000.0,25.0,4,2.0,0.0,202.0
0,0,1700600.0,10.9,3,2.0,0.0,202.0
0,0,1285000.0,10.9,3,2.0,0.0,202.0
0,6,1036000.0,8.6,5,1.0,0.0,229.0
0,0,1092000.0,16.1,4,2.0,0.0,202.0
1,0,1120000.0,16.1,4,2.0,0.0,202.0
2,0,715000.0,16.1,3,2.0,0.0,202.0
0,5,2290000.0,10.5,4,2.0,0.0,191.0
0,5,2290000.0,10.5,3,2.0,0.0,191.0
0,5,1700000.0,10.3,3,2.0,0.0,191.0
1,5,1775000.0,10.3,4,2.0,0.0,191.0
0,2,680000.0,14.0,5,1.0,0.0,239.0
2,2,567500.0,14.0,3,1.0,0.0,239.0
0,2,380000.0,14.0,3,1.0,0.0,239.0
2,2,423000.0,14.0,3,1.0,0.0,239.0
0,2,580000.0,14.0,4,1.0,0.0,239.0
0,7,555000.0,25.4,3,1.0,0.0,119.0
0,2,991000.0,5.2,2,1.0,0.0,239.0
0,2,1700000.0,5.2,4,1.0,0.0,239.0
1,2,865000.0,5.2,3,1.0,0.0,239.0
1,2,849000.0,5.2,2,1.0,0.0,239.0
0,2,1300000.0,5.2,4,1.0,0.0,239.0
0,2,602000.0,5.2,2,1.0,0.0,239.0
0,2,1385000.0,5.2,3,1.0,0.0,239.0
0,2,1335000.0,5.2,3,1.0,0.0,239.0
1,2,720000.0,4.0,2,1.0,0.0,239.0
0,2,1385000.0,5.2,3,1.0,0.0,239.0
0,2,1100000.0,5.2,3,1.0,0.0,239.0
1,0,1350000.0,10.8,4,2.0,0.0,202.0
0,0,2285000.0,10.8,4,2.0,0.0,202.0
0,0,1680000.0,10.8,4,2.0,0.0,202.0
0,0,1245000.0,10.8,4,2.0,0.0,202.0
0,2,822000.0,12.1,3,1.0,0.0,239.0
2,2,521000.0,12.1,2,1.0,0.0,239.0
0,2,700000.0,12.1,3,1.0,0.0,239.0
0,2,1290000.0,2.4,3,1.0,0.0,239.0
0,6,475000.0,14.8,3,1.0,0.0,229.0
0,5,890000.0,10.4,4,2.0,0.0,191.0
1,5,891000.0,10.4,3,2.0,0.0,191.0
0,5,1712000.0,10.4,3,2.0,0.0,191.0
0,0,1053000.0,14.7,3,2.0,0.0,202.0
