Rooms,Type,Price,Distance,Bedroom,Bathroom,Car,Landsize,Lattitude,Longtitude,Regionname,Total_Schools_per_Region
2,h,937000,21.3,2,2,2,736,-37.80401,145.25225,Eastern Metropolitan,202
4,h,965000,19.9,4,3,2,512,-37.79401,145.22344,Eastern Metropolitan,202
3,h,1075000,8.9,3,1,0,512,-37.74627,145.07955,Eastern Metropolitan,202
3,h,1224000,8.9,3,1,2,609,-37.74351,145.07965,Eastern Metropolitan,202
4,h,1426000,8.9,4,2,4,621,-37.73543,145.07004,Eastern Metropolitan,202
4,h,621000,20.6,4,2,2,574,-37.63499,144.93409,Northern Metropolitan,239
4,h,465000,20.6,4,2,1,417,-37.62273,144.92567,Northern Metropolitan,239
4,h,555000,20.6,4,3,2,512,-37.61124,144.92159,Northern Metropolitan,239
4,h,1490000,15.2,4,2,2,503,-37.95685,145.01977,Southern Metropolitan,191
3,h,1650000,15.2,3,2,2,512,-37.95471,145.00892,Southern Metropolitan,191
3,h,890000,22.2,3,1,2,724,-37.88953,145.22056,Eastern Metropolitan,202
3,u,540000,35.4,3,1,2,512,-38.106,145.14582,South-Eastern Metropolitan,185
3,h,512000,35.4,3,1,1,576,-38.10505,145.15328,South-Eastern Metropolitan,185
3,h,675000,35.4,3,2,2,512,-38.10735,145.14357,South-Eastern Metropolitan,185
4,h,1720000,5.1,4,1,3,512,-37.80411,144.89171,Western Metropolitan,229
2,h,854000,5.1,2,2,2,512,-37.80602,144.89401,Western Metropolitan,229
4,h,1502000,5.1,4,3,1,934,-37.80898,144.88701,Western Metropolitan,229
2,h,1157000,5.1,2,1,2,512,-37.80744,144.88831,Western Metropolitan,229
5,h,4500000,1.9,5,3,1,512,-37.84008,144.95976,Southern Metropolitan,191
2,u,580000,1.9,2,1,1,512,-37.83155,144.96916,Southern Metropolitan,191
3,h,1935000,1.9,3,2,2,512,-37.83841,144.95908,Southern Metropolitan,191
3,h,591000,20.5,3,2,2,512,-37.63763,145.089,Northern Metropolitan,239
4,h,750000,20.5,4,2,2,512,-37.61919,145.06768,Northern Metropolitan,239
1,u,385000,2.7,1,1,1,512,-37.83627,144.99166,Southern Metropolitan,191
3,u,780000,2.7,3,1,1,512,-37.83578,144.99211,Southern Metropolitan,191
2,u,1220000,2.7,2,1,1,512,-37.83449,144.98386,Southern Metropolitan,191
3,h,965000,6.2,3,1,2,478,-37.82815,144.87395,Western Metropolitan,229
4,h,537000,14,4,2,2,447,-37.75405,144.82014,Western Metropolitan,229
3,h,550000,14,3,1,4,512,-37.74804,144.81959,Western Metropolitan,229
1,u,452000,5,1,1,1,512,-37.86311,144.97485,Southern Metropolitan,191
2,u,715000,5,2,1,1,512,-37.86436,144.97406,Southern Metropolitan,191
1,u,350000,5,1,1,1,512,-37.86053,144.98804,Southern Metropolitan,191
2,u,556000,5,3,1,2,512,-37.87212,144.98201,Southern Metropolitan,191
2,u,880000,5,2,1,1,512,-37.87178,144.97763,Southern Metropolitan,191
1,u,460000,5,1,1,1,512,-37.85705,144.98699,Southern Metropolitan,191
3,h,1848000,8.2,3,1,3,824,-37.73797,144.92455,Western Metropolitan,229
3,h,516000,31.7,3,2,3,588,-37.58176,144.73177,Western Metropolitan,229
3,h,410000,31.7,3,1,4,512,-37.5835,144.71088,Western Metropolitan,229
3,h,480000,31.7,3,2,2,646,-37.56005,144.70892,Western Metropolitan,229
4,h,763000,31.7,4,2,2,1011,-37.5781,144.72383,Western Metropolitan,229
3,h,605000,31.7,3,2,2,755,-37.56533,144.71233,Western Metropolitan,229
3,h,717500,10.5,3,1,1,554,-37.78514,144.84561,Western Metropolitan,229
3,h,720000,10.5,3,1,2,512,-37.79597,144.82533,Western Metropolitan,229
2,h,965000,10.5,2,1,1,512,-37.78227,144.84038,Western Metropolitan,229
3,h,595000,10.5,3,1,2,589,-37.76599,144.84445,Western Metropolitan,229
4,h,682000,10.5,4,1,2,534,-37.79161,144.80461,Western Metropolitan,229
3,h,640000,10.5,3,1,1,616,-37.79798,144.81529,Western Metropolitan,229
4,h,2720000,10.2,4,3,2,1005,-37.82421,145.10352,Southern Metropolitan,191
3,h,1715000,10.2,3,1,2,438,-37.83015,145.09035,Southern Metropolitan,191
3,h,1320000,10.2,3,1,2,512,-37.83189,145.10178,Southern Metropolitan,191
4,h,3100000,10.2,4,2,3,832,-37.83564,145.10919,Southern Metropolitan,191
2,u,610000,10.2,2,1,1,512,-37.8232,145.09756,Southern Metropolitan,191
4,h,600000,18,4,2,1,512,-37.71015,144.77992,Western Metropolitan,229
3,h,350000,18.4,3,1,1,466,-37.86744,144.65609,Western Metropolitan,229
4,h,571000,18.4,3,1,2,512,-37.85707,144.66307,Western Metropolitan,229
3,t,433000,15.5,3,1,1,512,-37.70278,144.79597,Western Metropolitan,229
6,h,1868000,15.5,6,3,3,512,-37.7672,145.15678,Eastern Metropolitan,202
3,t,790000,15.5,3,2,1,512,-37.75875,145.1317,Eastern Metropolitan,202
4,h,1753000,15.5,4,2,2,689,-37.76673,145.16555,Eastern Metropolitan,202
3,h,1250000,15.5,3,2,2,512,-37.75634,145.13606,Eastern Metropolitan,202
4,h,1745000,12.4,4,2,2,741,-37.75843,145.10888,Eastern Metropolitan,202
3,h,1190000,12.4,3,1,1,723,-37.76684,145.11309,Eastern Metropolitan,202
5,h,1400000,12.4,5,3,2,717,-37.7663,145.1132,Eastern Metropolitan,202
4,h,1288000,12.4,4,2,2,948,-37.76078,145.10696,Eastern Metropolitan,202
4,h,1075000,12.4,4,2,2,512,-37.76928,145.12236,Eastern Metropolitan,202
2,t,406500,15.3,2,1,2,512,-37.68585,145.00565,Northern Metropolitan,239
3,h,1450000,7,3,1,1,312,-37.7587,144.99966,Northern Metropolitan,239
1,u,428000,7,1,1,1,512,-37.75469,145.00199,Northern Metropolitan,239
4,t,1257000,7,4,2,2,512,-37.76321,145.01982,Northern Metropolitan,239
3,h,1271000,7,3,1,2,470,-37.75937,145.01534,Northern Metropolitan,239
2,u,631000,4.1,2,1,1,512,-37.8474,145.01247,Southern Metropolitan,191
3,h,523000,18.4,3,2,2,512,-37.84668,144.71607,Western Metropolitan,229
2,u,530000,12.9,2,1,1,512,-37.70501,144.88182,Western Metropolitan,229
3,h,540000,12.9,3,1,1,607,-37.69423,144.88002,Western Metropolitan,229
2,u,290000,12.9,2,1,1,512,-37.70811,144.88089,Western Metropolitan,229
4,h,1263500,17.2,4,2,2,791,-37.84467,145.19276,Eastern Metropolitan,202
3,t,931000,17.2,3,2,2,512,-37.8478,145.18855,Eastern Metropolitan,202
4,h,1295000,17.2,4,2,2,512,-37.85928,145.18715,Eastern Metropolitan,202
4,h,1250000,17.2,4,2,2,986,-37.84679,145.20051,Eastern Metropolitan,202
5,h,1316000,8.9,5,3,3,696,-37.73501,145.08341,Eastern Metropolitan,202
4,h,951000,14.7,4,2,2,704,-37.85639,145.23536,Eastern Metropolitan,202
4,h,1323000,14.7,4,2,2,551,-37.87608,145.2239,Eastern Metropolitan,202
3,h,970000,14.7,3,2,2,674,-37.8836,145.22805,Eastern Metropolitan,202
4,h,1330000,14.7,4,2,2,717,-37.86887,145.22116,Eastern Metropolitan,202
2,u,590000,14.5,2,1,1,512,-37.715,145.07649,Northern Metropolitan,239
2,h,650000,14.5,2,1,1,210,-37.70657,145.07878,Northern Metropolitan,239
4,h,635000,14.7,4,2,1,662,-37.89327,144.64789,Western Metropolitan,229
2,t,655000,6.4,2,2,1,512,-37.80968,144.86819,Western Metropolitan,229
3,h,582000,16.5,3,2,2,256,-37.67917,144.8939,Northern Metropolitan,239
4,h,720000,16.5,4,2,0,512,-37.68006,144.8755,Northern Metropolitan,239
4,h,1245000,16.7,4,2,2,652,-37.90562,145.16761,South-Eastern Metropolitan,185
3,h,1031000,6.8,3,2,2,333,-37.85927,144.87904,Western Metropolitan,229
3,h,1170000,6.8,3,2,4,436,-37.85274,144.88738,Western Metropolitan,229
2,t,622500,6.8,2,2,1,512,-37.86393,144.90484,Western Metropolitan,229
4,h,2500000,6.8,4,1,5,866,-37.85908,144.89299,Western Metropolitan,229
4,h,1100000,12.7,4,3,2,512,-37.72006,145.10547,Northern Metropolitan,239
4,h,1285000,6.3,4,1,1,362,-37.81188,144.88449,Western Metropolitan,229
4,h,1050000,6.3,4,2,2,512,-37.81829,144.87404,Western Metropolitan,229
3,h,1370000,3,3,1,2,192,-37.80792,144.99508,Northern Metropolitan,239
3,h,1240000,3,3,1,1,159,-37.80124,144.99459,Northern Metropolitan,239
3,h,790000,10.4,3,1,5,536,-37.72285,144.87539,Western Metropolitan,229
3,h,576000,10.4,3,1,1,512,-37.71754,144.87704,Western Metropolitan,229
3,h,730000,10.5,3,1,1,697,-37.77966,144.823,Western Metropolitan,229
3,h,940000,11,3,1,2,534,-37.85993,144.8176,Western Metropolitan,229
5,h,940000,12.8,5,2,2,512,-37.77733,144.79721,Western Metropolitan,229
2,h,905000,4.3,2,2,1,176,-37.77753,144.90482,Western Metropolitan,229
2,h,950000,4.3,2,1,0,138,-37.77529,144.92255,Western Metropolitan,229
3,h,1000000,4.3,3,2,2,512,-37.77572,144.91531,Western Metropolitan,229
3,h,1010000,9.5,3,1,1,711,-37.76673,144.86646,Western Metropolitan,229
4,h,1100000,9.5,4,2,3,648,-37.75167,144.86603,Western Metropolitan,229
3,h,800000,9.5,3,1,1,512,-37.75462,144.85896,Western Metropolitan,229
3,h,412000,37.5,3,2,2,818,-37.66869,144.42379,Western Victoria,21
2,h,1008000,6.4,2,1,2,143,-37.86771,144.99885,Southern Metropolitan,191
5,h,3870000,9.7,5,4,4,660,-37.78899,145.07913,Southern Metropolitan,191
2,h,1595000,9.7,2,1,1,653,-37.78742,145.09378,Southern Metropolitan,191
3,h,1500000,17.3,3,2,2,687,-37.97948,145.02972,Southern Metropolitan,191
3,h,795000,8.8,3,2,2,368,-37.75259,145.03621,Eastern Metropolitan,202
3,h,1210000,11.4,3,1,1,690,-37.93199,145.03939,Southern Metropolitan,191
4,h,1600000,11.4,4,2,2,738,-37.92727,145.04771,Southern Metropolitan,191
3,t,1050000,13.8,4,2,3,248,-37.93682,145.0762,Southern Metropolitan,191
3,h,1275000,13.8,3,1,2,512,-37.91767,145.06453,Southern Metropolitan,191
3,t,1042000,13.8,3,2,1,286,-37.93021,145.08025,Southern Metropolitan,191
4,h,792500,35.2,4,2,2,512,-38.02888,145.35802,Eastern Victoria,95
3,h,760000,35.2,3,2,2,512,-38.0714,145.34399,Eastern Victoria,95
4,h,1280000,13.4,4,3,2,512,-37.80571,145.15707,Eastern Metropolitan,202
4,h,1275000,13.4,4,2,1,512,-37.80793,145.14295,Eastern Metropolitan,202
3,h,720500,25,3,2,2,509,-37.84739,145.3024,Eastern Metropolitan,202
4,h,1600000,10.3,4,1,2,703,-37.90329,145.01231,Southern Metropolitan,191
3,h,642500,14,3,1,3,690,-37.68671,144.93028,Northern Metropolitan,239
2,h,770000,14,2,1,1,803,-37.68333,144.92196,Northern Metropolitan,239
2,h,790000,5.2,2,1,1,183,-37.75743,144.97456,Northern Metropolitan,239
2,h,1110000,5.2,2,1,1,512,-37.77478,144.95596,Northern Metropolitan,239
2,h,1200000,4,2,1,1,182,-37.77523,144.97479,Northern Metropolitan,239
3,h,1260000,5.2,3,1,1,736,-37.7676,144.93981,Northern Metropolitan,239
3,h,1230000,12.1,3,2,2,512,-37.68554,145.09172,Northern Metropolitan,239
4,h,770000,12.1,4,2,1,537,-37.69667,145.05403,Northern Metropolitan,239
4,h,1100000,12.1,4,3,2,512,-37.6931,145.06903,Northern Metropolitan,239
2,t,438000,12.1,2,2,2,105,-37.678,145.05693,Northern Metropolitan,239
4,h,1200000,10.4,4,1,2,512,-37.85556,145.12966,Southern Metropolitan,191
5,h,2235000,7.7,5,3,1,600,-37.84265,145.08199,Southern Metropolitan,191
4,h,1870000,7.7,4,3,0,588,-37.83411,145.06916,Southern Metropolitan,191
3,h,577000,16.6,3,3,6,550,-37.68063,144.97002,Northern Metropolitan,239
3,h,1400000,1.6,3,2,2,104,-37.79798,144.97324,Northern Metropolitan,239
4,h,2061000,1.6,4,3,2,512,-37.79451,144.97177,Northern Metropolitan,239
3,h,882000,11.7,3,1,1,332,-37.8794,145.10616,Southern Metropolitan,191
3,h,820000,27,3,2,2,596,-38.05339,145.12242,South-Eastern Metropolitan,185
3,h,715000,27,3,1,2,532,-38.04645,145.13506,South-Eastern Metropolitan,185
3,h,1270000,17.9,3,2,2,512,-37.97354,145.07122,Southern Metropolitan,191
3,h,975000,17.9,3,2,2,651,-37.95683,145.07184,Southern Metropolitan,191
3,h,1288000,17.9,3,1,2,590,-37.9562,145.05946,Southern Metropolitan,191
3,h,1323000,17.9,3,2,2,592,-37.96779,145.06894,Southern Metropolitan,191
3,u,990000,17.9,3,2,2,296,-37.9717,145.06601,Southern Metropolitan,191
3,h,765000,27.1,3,1,2,860,-37.74395,145.31945,Eastern Victoria,95
3,h,891500,17.5,3,1,1,671,-37.93381,145.10767,South-Eastern Metropolitan,185
3,h,1100000,16.7,4,2,2,792,-37.92674,145.1249,South-Eastern Metropolitan,185
3,t,785000,17.5,3,2,2,304,-37.93869,145.13717,South-Eastern Metropolitan,185
4,h,877500,17.5,4,2,3,598,-37.95962,145.13565,South-Eastern Metropolitan,185
3,h,955000,17.5,3,1,1,598,-37.93371,145.11219,South-Eastern Metropolitan,185
3,h,1746000,3.6,3,2,0,512,-37.7859,145.00196,Northern Metropolitan,239
2,h,920000,6.7,2,1,1,512,-37.74565,144.94804,Northern Metropolitan,239
4,h,800000,6.7,4,1,1,694,-37.73686,144.97879,Northern Metropolitan,239
3,t,730000,6.7,3,2,1,184,-37.73748,144.97217,Northern Metropolitan,239
3,h,825000,6.7,3,2,2,260,-37.72699,144.98418,Northern Metropolitan,239
2,h,830000,6.7,2,1,1,706,-37.72273,144.95174,Northern Metropolitan,239
2,t,750000,2,2,2,1,512,-37.8058,144.98716,Northern Metropolitan,239
3,h,432000,17.4,3,1,2,596,-37.66533,144.93714,Northern Metropolitan,239
4,h,625000,20.6,4,2,2,650,-37.58893,144.9224,Northern Metropolitan,239
4,h,520000,20.6,4,2,2,349,-37.56828,144.90385,Northern Metropolitan,239
3,h,434000,20.6,3,2,1,512,-37.57228,144.91057,Northern Metropolitan,239
3,h,505000,20.6,3,2,2,635,-37.60701,144.93583,Northern Metropolitan,239
3,h,515000,20.6,3,2,1,512,-37.57951,144.90639,Northern Metropolitan,239
4,h,530000,20.6,4,2,2,645,-37.58961,144.92845,Northern Metropolitan,239
4,h,590000,20.6,4,2,2,448,-37.60902,144.91279,Northern Metropolitan,239
4,h,715000,20.6,4,2,2,764,-37.60438,144.92017,Northern Metropolitan,239
3,h,500000,20.6,3,2,2,512,-37.5883,144.92672,Northern Metropolitan,239
4,h,847500,34.7,4,2,4,512,-38.11201,145.26673,South-Eastern Metropolitan,185
2,h,1310000,2.4,2,1,0,512,-37.82694,144.99207,Northern Metropolitan,239
4,h,1000000,23,4,2,2,1267,-37.79219,145.29554,Eastern Metropolitan,202
3,h,825000,23,3,2,2,512,-37.79809,145.26647,Eastern Metropolitan,202
4,h,600000,14,4,2,2,585,-37.66716,144.93495,Northern Metropolitan,239
3,h,548000,14,3,1,1,512,-37.66583,144.92558,Northern Metropolitan,239
4,h,570000,24.7,4,2,2,558,-37.98046,145.20487,South-Eastern Metropolitan,185
3,h,585000,24.7,3,1,2,530,-38.00158,145.20228,South-Eastern Metropolitan,185
3,h,645000,24.7,3,1,3,553,-37.99994,145.20786,South-Eastern Metropolitan,185
5,h,1055000,24.7,5,2,4,512,-37.97325,145.21459,South-Eastern Metropolitan,185
3,t,521500,14.8,3,2,2,279,-37.77013,144.77108,Western Metropolitan,229
3,h,596000,14.8,3,1,2,512,-37.75759,144.7766,Western Metropolitan,229
3,h,585000,18,3,1,2,512,-37.72117,144.76772,Western Metropolitan,229
3,h,498000,18,3,1,2,331,-37.72216,144.76561,Western Metropolitan,229
3,t,740000,22.2,3,2,2,512,-37.9817,145.11758,South-Eastern Metropolitan,185
4,h,927000,22.2,4,2,2,576,-37.98564,145.12715,South-Eastern Metropolitan,185
4,h,1380000,12.4,4,2,2,512,-37.77928,145.13087,Eastern Metropolitan,202
4,h,969000,16.1,4,2,1,733,-37.80278,145.17769,Eastern Metropolitan,202
4,h,1025000,16.1,4,1,2,718,-37.80111,145.1829,Eastern Metropolitan,202
2,h,715000,27,2,2,1,722,-38.03842,145.11613,South-Eastern Metropolitan,185
3,h,1560000,18,5,2,2,1463,-37.72047,145.14964,Eastern Metropolitan,202
4,h,920000,18,4,3,2,964,-37.71572,145.16446,Eastern Metropolitan,202
3,h,720000,18,3,2,2,794,-37.71417,145.13707,Eastern Metropolitan,202
4,h,960000,18,4,2,4,980,-37.70946,145.17113,Eastern Metropolitan,202
3,h,860000,18,3,2,2,794,-37.72185,145.15299,Eastern Metropolitan,202
3,h,570000,19.6,3,1,2,583,-37.64198,145.03041,Northern Metropolitan,239
4,h,766000,19.6,4,2,2,523,-37.62245,145.00944,Northern Metropolitan,239
3,h,630000,19.6,3,1,2,529,-37.65336,145.03721,Northern Metropolitan,239
4,h,880000,19.6,4,2,2,512,-37.62771,145.02896,Northern Metropolitan,239
2,u,457000,19.6,2,1,1,248,-37.6598,145.02627,Northern Metropolitan,239
4,h,660000,19.6,4,2,2,709,-37.64967,145.05922,Northern Metropolitan,239
5,h,1850000,7.5,5,2,2,512,-37.7536,144.90316,Western Metropolitan,229
3,h,2460000,5.7,3,1,3,809,-37.7724,145.01673,Northern Metropolitan,239
3,h,706000,13.1,3,1,2,681,-37.70697,144.97966,Northern Metropolitan,239
3,h,675000,24.8,3,1,2,947,-37.88768,145.28055,Eastern Metropolitan,202
4,h,860000,24.8,4,2,2,677,-37.89446,145.27802,Eastern Metropolitan,202
3,h,735000,24.8,3,2,3,750,-37.87093,145.29266,Eastern Metropolitan,202
3,t,1350000,2.1,3,1,2,512,-37.79796,144.98371,Northern Metropolitan,239
1,h,920000,3.6,1,1,0,133,-37.78673,144.97899,Northern Metropolitan,239
4,h,1310000,5.1,4,1,4,728,-37.79293,144.89264,Western Metropolitan,229
2,t,685000,5.1,2,1,2,512,-37.79144,144.88822,Western Metropolitan,229
3,h,825000,38,3,1,1,821,-38.13552,145.13269,South-Eastern Metropolitan,185
3,h,855000,38,3,1,2,512,-38.15443,145.11675,South-Eastern Metropolitan,185
3,h,450000,36.9,3,1,2,566,-38.11337,145.16067,Eastern Victoria,95
3,h,500000,36.9,3,1,1,584,-38.12564,145.15021,Eastern Victoria,95
3,h,563000,38,3,1,1,644,-38.17433,145.13866,South-Eastern Metropolitan,185
4,h,750000,38,4,2,3,662,-38.17095,145.13675,South-Eastern Metropolitan,185
3,h,515000,45.9,3,2,1,900,-37.49317,144.59245,Northern Victoria,36
4,h,825000,12.9,4,2,4,594,-37.7006,144.89133,Western Metropolitan,229
4,h,670000,12.9,4,2,4,692,-37.68333,144.88614,Western Metropolitan,229
2,h,1350000,7.3,2,1,2,512,-37.86224,145.05907,Southern Metropolitan,191
3,h,1100000,16.7,3,1,5,740,-37.89698,145.14398,Eastern Metropolitan,202
4,t,1170000,16.7,4,2,2,512,-37.88678,145.16051,Eastern Metropolitan,202
5,h,1296000,16.7,5,2,2,512,-37.86706,145.16575,Eastern Metropolitan,202
3,h,1075000,16.7,3,1,2,646,-37.8956,145.15502,Eastern Metropolitan,202
3,h,612000,11.2,3,1,3,632,-37.69587,144.91014,Northern Metropolitan,239
4,h,875000,11.2,4,3,2,582,-37.70801,144.9135,Northern Metropolitan,239
4,h,820000,11.2,4,2,4,512,-37.70385,144.93417,Northern Metropolitan,239
3,h,780000,11.2,3,1,3,609,-37.6984,144.91756,Northern Metropolitan,239
4,h,1200000,11.2,4,2,2,672,-37.71136,144.91981,Northern Metropolitan,239
4,h,900000,12.9,4,2,2,406,-37.70305,144.89815,Western Metropolitan,229
4,h,980000,12.9,4,2,2,512,-37.70091,144.90089,Western Metropolitan,229
3,h,717500,16.1,3,1,2,594,-37.71643,145.09929,Northern Metropolitan,239
4,h,1260000,20.4,4,3,3,512,-37.65428,144.89077,Northern Metropolitan,239
4,h,805000,20.4,4,2,4,624,-37.62644,144.88999,Northern Metropolitan,239
3,h,788000,11.2,3,1,2,512,-37.71057,144.9423,Northern Metropolitan,239
4,h,925000,11.2,4,2,2,512,-37.70651,144.94327,Northern Metropolitan,239
3,h,645000,32.3,3,2,2,787,-37.9994,145.25724,South-Eastern Metropolitan,185
3,h,612000,32.3,3,1,1,512,-37.99942,145.27692,South-Eastern Metropolitan,185
4,h,3220000,5.3,4,2,4,512,-37.81658,145.04633,Southern Metropolitan,191
2,h,1055000,6.2,2,1,0,206,-37.82224,145.05763,Southern Metropolitan,191
4,h,1030000,21.3,4,2,1,775,-37.82092,145.24299,Eastern Metropolitan,202
3,h,1450000,8.9,3,1,2,512,-37.74791,145.06537,Eastern Metropolitan,202
2,h,760000,8.8,2,1,1,622,-37.73765,145.05405,Eastern Metropolitan,202
3,h,945000,8.8,3,2,3,512,-37.73848,145.0547,Eastern Metropolitan,202
3,h,1265000,8.8,3,1,1,704,-37.74305,145.04231,Eastern Metropolitan,202
3,h,823000,8.8,3,1,2,512,-37.74542,145.04303,Eastern Metropolitan,202
3,h,593000,8.8,3,1,2,512,-37.74232,145.04714,Eastern Metropolitan,202
4,h,727000,18,4,2,2,745,-37.69028,144.74153,Western Metropolitan,229
4,h,707500,18,4,2,4,643,-37.69011,144.74576,Western Metropolitan,229
4,h,750000,18.4,4,1,2,800,-37.88129,144.69422,Western Metropolitan,229
3,h,581000,18.4,3,1,0,593,-37.87488,144.68839,Western Metropolitan,229
3,h,575000,18.4,3,2,2,735,-37.86741,144.68006,Western Metropolitan,229
3,h,540500,18.4,3,2,1,530,-37.86481,144.68295,Western Metropolitan,229
3,h,1100000,12.3,3,1,2,512,-37.90564,145.10509,Southern Metropolitan,191
3,h,650000,14,3,2,2,512,-37.73499,144.82093,Western Metropolitan,229
4,h,680000,15.5,4,2,3,512,-37.72234,144.80081,Western Metropolitan,229
4,h,750000,15.5,4,2,2,512,-37.72367,144.80328,Western Metropolitan,229
4,h,790000,11.7,4,2,2,512,-37.73974,144.85799,Western Metropolitan,229
3,h,640000,11.7,3,1,1,512,-37.73308,144.86309,Western Metropolitan,229
4,h,1150000,11.7,4,2,2,682,-37.75003,144.87261,Western Metropolitan,229
5,h,1022000,11.7,5,2,1,533,-37.74933,144.86537,Western Metropolitan,229
3,h,1450000,11.7,3,3,2,509,-37.73976,144.87868,Western Metropolitan,229
5,h,800000,11.7,5,2,1,532,-37.74318,144.8597,Western Metropolitan,229
3,h,752000,10.4,3,1,7,592,-37.72255,144.85144,Western Metropolitan,229
2,h,881000,3.4,2,1,2,157,-37.79295,144.92793,Northern Metropolitan,239
3,h,1909000,5.4,3,1,2,715,-37.79764,145.03714,Southern Metropolitan,191
4,h,800000,25.2,4,2,2,438,-37.98588,145.16307,South-Eastern Metropolitan,185
3,h,775000,25.2,3,2,2,512,-37.99693,145.16925,South-Eastern Metropolitan,185
3,h,701500,26,3,2,2,512,-37.80913,145.32424,Eastern Metropolitan,202
3,h,657000,26,3,1,1,353,-37.7969,145.30507,Eastern Metropolitan,202
3,h,667000,14,3,1,2,512,-37.73286,144.77928,Western Metropolitan,229
3,h,945000,12.1,3,2,2,512,-37.71287,145.03393,Northern Metropolitan,239
3,h,1160000,6.4,3,1,1,512,-37.80742,144.88297,Western Metropolitan,229
3,h,795000,23.3,3,2,0,752,-37.88826,145.24469,Eastern Metropolitan,202
4,h,755000,16.3,4,2,4,512,-37.66976,144.99739,Northern Metropolitan,239
3,h,565000,16.3,3,1,2,554,-37.67418,145.03691,Northern Metropolitan,239
3,h,779000,16.3,3,1,2,722,-37.6653,145.0211,Northern Metropolitan,239
4,h,672000,41,4,2,2,640,-38.15534,145.2034,Eastern Victoria,95
3,h,557500,15.5,3,1,2,650,-37.85585,144.77598,Western Metropolitan,229
5,h,2287500,14.6,5,3,2,4786,-37.73565,145.12246,Eastern Metropolitan,202
3,h,902000,6.4,3,1,2,512,-37.77784,144.88373,Western Metropolitan,229
6,h,2010000,11.4,3,1,1,794,-37.90966,145.0357,Southern Metropolitan,191
3,h,525000,17.4,3,2,2,748,-37.64477,144.92889,Northern Metropolitan,239
3,h,485500,17.4,3,1,2,512,-37.65591,144.92053,Northern Metropolitan,239
4,h,395000,31.7,4,2,2,650,-37.67537,144.58828,Western Victoria,21
4,h,407000,29.8,4,2,1,763,-37.70664,144.57978,Western Victoria,21
3,h,455000,29.8,3,1,4,584,-37.71205,144.56388,Western Victoria,21
